customer_id,cust_gender,cust_size,cust_skin_tone,cust_pref_color,cust_occasion,prod_category,prod_subcategory,prod_material,prod_color,prod_price,liked
110,Female,M,Fair,navy,Daily,Kids,T-Shirt,Silk,white,999.0,1
110,Female,M,Fair,navy,Daily,Women,Saree,Denim,peach,1999.0,1
110,Female,M,Fair,navy,Daily,Women,Kurti,Denim,mustard,4999.0,0
110,Female,M,Fair,navy,Daily,Kids,T-Shirt,Cotton,black,499.0,0
110,Female,M,Fair,navy,Daily,Kids,T-Shirt,Denim,burgundy,1299.0,0
110,Female,M,Fair,navy,Daily,Newborn,Set,Georgette,pink,4999.0,0
110,Female,M,Fair,navy,Daily,Newborn,Set,Wool,yellow,2999.0,0
110,Female,M,Fair,navy,Daily,Newborn,Romper,Wool,burgundy,999.0,0
110,Female,M,Fair,navy,Daily,Kids,Frock,Wool,burgundy,999.0,0
110,Female,M,Fair,navy,Daily,Newborn,Set,Silk,gold,299.0,0
110,Female,M,Fair,navy,Daily,Men,Shirt,Linen,green,1299.0,0
110,Female,M,Fair,navy,Daily,Kids,T-Shirt,Silk,olive,499.0,0
110,Female,M,Fair,navy,Daily,Men,Blazer,Wool,white,499.0,1
110,Female,M,Fair,navy,Daily,Newborn,Set,Georgette,teal,2999.0,0
111,Male,XL,Deep,mustard,Party,Women,Kurti,Linen,yellow,299.0,0
111,Male,XL,Deep,mustard,Party,Newborn,Set,Georgette,pink,4999.0,0
111,Male,XL,Deep,mustard,Party,Kids,Ethnic,Wool,teal,499.0,1
111,Male,XL,Deep,mustard,Party,Women,Salwar,Wool,navy,4999.0,0
111,Male,XL,Deep,mustard,Party,Kids,Frock,Cotton,peach,1299.0,0
111,Male,XL,Deep,mustard,Party,Kids,T-Shirt,Silk,olive,499.0,0
111,Male,XL,Deep,mustard,Party,Women,Kurti,Rayon,red,499.0,0
111,Male,XL,Deep,mustard,Party,Kids,T-Shirt,Denim,navy,1999.0,0
111,Male,XL,Deep,mustard,Party,Women,Salwar,Denim,burgundy,699.0,1
111,Male,XL,Deep,mustard,Party,Kids,Frock,Linen,peach,699.0,0
111,Male,XL,Deep,mustard,Party,Kids,Ethnic,Georgette,black,1299.0,0
111,Male,XL,Deep,mustard,Party,Women,Kurti,Cotton,cream,999.0,0
111,Male,XL,Deep,mustard,Party,Men,Kurta,Cotton,green,499.0,1
111,Male,XL,Deep,mustard,Party,Newborn,Set,Georgette,teal,2999.0,0
111,Male,XL,Deep,mustard,Party,Women,Dress,Georgette,green,299.0,0
111,Male,XL,Deep,mustard,Party,Newborn,Romper,Silk,lavender,1999.0,0
111,Male,XL,Deep,mustard,Party,Kids,Ethnic,Cotton,olive,1999.0,0
111,Male,XL,Deep,mustard,Party,Men,Trousers,Silk,green,4999.0,0
111,Male,XL,Deep,mustard,Party,Kids,T-Shirt,Silk,white,999.0,0
111,Male,XL,Deep,mustard,Party,Women,Saree,Denim,burgundy,499.0,0
111,Male,XL,Deep,mustard,Party,Newborn,Onesie,Denim,yellow,4999.0,0
111,Male,XL,Deep,mustard,Party,Kids,Shorts,Georgette,cream,1999.0,0
111,Male,XL,Deep,mustard,Party,Women,Salwar,Rayon,gold,4999.0,1
111,Male,XL,Deep,mustard,Party,Kids,Ethnic,Wool,white,1299.0,1
111,Male,XL,Deep,mustard,Party,Newborn,Set,Rayon,blue,999.0,0
112,Male,XL,Medium,black,Daily,Kids,Frock,Linen,peach,699.0,0
112,Male,XL,Medium,black,Daily,Women,Kurti,Cotton,cream,999.0,0
112,Male,XL,Medium,black,Daily,Newborn,Onesie,Denim,coral,699.0,1
112,Male,XL,Medium,black,Daily,Men,Blazer,Rayon,red,1299.0,1
112,Male,XL,Medium,black,Daily,Women,Saree,Cotton,cream,999.0,0
112,Male,XL,Medium,black,Daily,Men,Blazer,Georgette,black,2999.0,1
112,Male,XL,Medium,black,Daily,Men,T-Shirt,Rayon,green,2999.0,0
112,Male,XL,Medium,black,Daily,Kids,Ethnic,Wool,teal,499.0,1
112,Male,XL,Medium,black,Daily,Newborn,Romper,Wool,coral,1999.0,0
112,Male,XL,Medium,black,Daily,Men,Trousers,Denim,lavender,1299.0,0
112,Male,XL,Medium,black,Daily,Newborn,Onesie,Cotton,yellow,2999.0,0
112,Male,XL,Medium,black,Daily,Kids,Ethnic,Wool,white,1299.0,0
112,Male,XL,Medium,black,Daily,Kids,T-Shirt,Denim,burgundy,1299.0,0
112,Male,XL,Medium,black,Daily,Newborn,Onesie,Linen,burgundy,999.0,1
112,Male,XL,Medium,black,Daily,Men,Blazer,Wool,white,499.0,1
112,Male,XL,Medium,black,Daily,Men,T-Shirt,Rayon,peach,1999.0,0
112,Male,XL,Medium,black,Daily,Men,Blazer,Linen,cream,299.0,0
112,Male,XL,Medium,black,Daily,Newborn,Romper,Silk,black,499.0,1
112,Male,XL,Medium,black,Daily,Men,Shirt,Linen,blue,1299.0,1
112,Male,XL,Medium,black,Daily,Kids,Ethnic,Silk,burgundy,999.0,1
112,Male,XL,Medium,black,Daily,Kids,Frock,Silk,cream,1999.0,0
112,Male,XL,Medium,black,Daily,Newborn,Set,Denim,royal blue,999.0,0
112,Male,XL,Medium,black,Daily,Kids,T-Shirt,Denim,blue,299.0,0
112,Male,XL,Medium,black,Daily,Women,Salwar,Denim,burgundy,699.0,0
112,Male,XL,Medium,black,Daily,Men,Shirt,Rayon,gold,999.0,1
113,Male,XL,Medium,blue,Daily,Men,Shirt,Rayon,peach,1999.0,0
113,Male,XL,Medium,blue,Daily,Men,Trousers,Rayon,navy,1999.0,0
113,Male,XL,Medium,blue,Daily,Kids,Ethnic,Cotton,olive,1999.0,0
113,Male,XL,Medium,blue,Daily,Women,Dress,Silk,black,1299.0,1
113,Male,XL,Medium,blue,Daily,Men,T-Shirt,Rayon,peach,1999.0,1
113,Male,XL,Medium,blue,Daily,Newborn,Set,Rayon,burgundy,999.0,1
113,Male,XL,Medium,blue,Daily,Women,Top,Georgette,peach,999.0,0
113,Male,XL,Medium,blue,Daily,Women,Salwar,Silk,red,1999.0,0
113,Male,XL,Medium,blue,Daily,Kids,T-Shirt,Silk,olive,499.0,1
113,Male,XL,Medium,blue,Daily,Women,Kurti,Cotton,cream,999.0,0
113,Male,XL,Medium,blue,Daily,Women,Salwar,Cotton,magenta,299.0,0
113,Male,XL,Medium,blue,Daily,Women,Kurti,Denim,white,699.0,0
113,Male,XL,Medium,blue,Daily,Newborn,Romper,Rayon,mustard,4999.0,0
113,Male,XL,Medium,blue,Daily,Kids,Ethnic,Rayon,burgundy,1999.0,1
113,Male,XL,Medium,blue,Daily,Men,Shirt,Georgette,olive,499.0,1
113,Male,XL,Medium,blue,Daily,Kids,Frock,Cotton,lavender,499.0,0
113,Male,XL,Medium,blue,Daily,Newborn,Set,Wool,yellow,2999.0,0
113,Male,XL,Medium,blue,Daily,Men,Shirt,Cotton,blue,299.0,0
113,Male,XL,Medium,blue,Daily,Kids,Frock,Cotton,peach,1299.0,0
113,Male,XL,Medium,blue,Daily,Women,Kurti,Silk,burgundy,4999.0,1
113,Male,XL,Medium,blue,Daily,Newborn,Romper,Wool,coral,1999.0,0
113,Male,XL,Medium,blue,Daily,Newborn,Romper,Linen,peach,4999.0,0
113,Male,XL,Medium,blue,Daily,Women,Salwar,Wool,navy,4999.0,0
113,Male,XL,Medium,blue,Daily,Men,T-Shirt,Linen,red,499.0,1
113,Male,XL,Medium,blue,Daily,Women,Dress,Georgette,green,299.0,0
114,Male,XXL,Deep,cream,Party,Men,Trousers,Denim,lavender,1299.0,0
114,Male,XXL,Deep,cream,Party,Men,Blazer,Georgette,burgundy,1299.0,1
114,Male,XXL,Deep,cream,Party,Kids,Frock,Rayon,lavender,499.0,0
114,Male,XXL,Deep,cream,Party,Newborn,Set,Georgette,pink,4999.0,0
114,Male,XXL,Deep,cream,Party,Women,Dress,Cotton,black,1999.0,0
114,Male,XXL,Deep,cream,Party,Newborn,Set,Denim,royal blue,999.0,0
114,Male,XXL,Deep,cream,Party,Women,Kurti,Linen,yellow,299.0,0
114,Male,XXL,Deep,cream,Party,Women,Salwar,Rayon,gold,4999.0,0
114,Male,XXL,Deep,cream,Party,Women,Dress,Linen,yellow,1999.0,0
114,Male,XXL,Deep,cream,Party,Men,Trousers,Linen,lavender,1299.0,0
114,Male,XXL,Deep,cream,Party,Kids,Frock,Georgette,black,499.0,0
114,Male,XXL,Deep,cream,Party,Men,Trousers,Rayon,olive,499.0,1
114,Male,XXL,Deep,cream,Party,Women,Dress,Georgette,green,299.0,0
114,Male,XXL,Deep,cream,Party,Men,Blazer,Linen,teal,999.0,1
114,Male,XXL,Deep,cream,Party,Kids,Ethnic,Rayon,burgundy,1999.0,0
114,Male,XXL,Deep,cream,Party,Men,Shirt,Rayon,peach,1999.0,0
114,Male,XXL,Deep,cream,Party,Men,Kurta,Silk,red,4999.0,1
114,Male,XXL,Deep,cream,Party,Women,Top,Silk,gold,4999.0,1
114,Male,XXL,Deep,cream,Party,Women,Saree,Cotton,cream,999.0,1
114,Male,XXL,Deep,cream,Party,Newborn,Set,Georgette,teal,2999.0,0
114,Male,XXL,Deep,cream,Party,Newborn,Onesie,Denim,yellow,4999.0,1
114,Male,XXL,Deep,cream,Party,Kids,Ethnic,Georgette,black,1299.0,1
114,Male,XXL,Deep,cream,Party,Men,T-Shirt,Linen,red,499.0,1
114,Male,XXL,Deep,cream,Party,Kids,T-Shirt,Rayon,olive,999.0,0
114,Male,XXL,Deep,cream,Party,Men,Shirt,Linen,blue,1299.0,0
115,Female,XS,Dark,royal blue,Daily,Women,Top,Rayon,teal,1999.0,0
115,Female,XS,Dark,royal blue,Daily,Newborn,Onesie,Denim,yellow,4999.0,1
115,Female,XS,Dark,royal blue,Daily,Newborn,Onesie,Linen,pink,1299.0,0
115,Female,XS,Dark,royal blue,Daily,Women,Kurti,Rayon,red,499.0,1
115,Female,XS,Dark,royal blue,Daily,Women,Lehenga,Rayon,black,699.0,0
115,Female,XS,Dark,royal blue,Daily,Men,Shirt,Linen,green,1299.0,0
115,Female,XS,Dark,royal blue,Daily,Men,Trousers,Rayon,olive,499.0,0
115,Female,XS,Dark,royal blue,Daily,Men,Blazer,Georgette,black,2999.0,0
115,Female,XS,Dark,royal blue,Daily,Kids,T-Shirt,Cotton,black,499.0,0
115,Female,XS,Dark,royal blue,Daily,Kids,T-Shirt,Silk,white,999.0,1
115,Female,XS,Dark,royal blue,Daily,Women,Kurti,Denim,white,699.0,1
115,Female,XS,Dark,royal blue,Daily,Kids,Ethnic,Georgette,black,1299.0,0
115,Female,XS,Dark,royal blue,Daily,Men,Blazer,Denim,pink,699.0,0
115,Female,XS,Dark,royal blue,Daily,Men,T-Shirt,Rayon,peach,1999.0,0
115,Female,XS,Dark,royal blue,Daily,Kids,Ethnic,Wool,teal,499.0,0
115,Female,XS,Dark,royal blue,Daily,Women,Top,Georgette,peach,999.0,1
115,Female,XS,Dark,royal blue,Daily,Men,Blazer,Wool,white,499.0,0
115,Female,XS,Dark,royal blue,Daily,Newborn,Set,Wool,yellow,2999.0,0
115,Female,XS,Dark,royal blue,Daily,Newborn,Romper,Linen,coral,2999.0,0
115,Female,XS,Dark,royal blue,Daily,Women,Kurti,Denim,mustard,4999.0,0
115,Female,XS,Dark,royal blue,Daily,Women,Salwar,Denim,burgundy,699.0,1
115,Female,XS,Dark,royal blue,Daily,Women,Salwar,Rayon,gold,4999.0,0
115,Female,XS,Dark,royal blue,Daily,Newborn,Onesie,Denim,coral,699.0,1
115,Female,XS,Dark,royal blue,Daily,Kids,Frock,Wool,burgundy,999.0,0
115,Female,XS,Dark,royal blue,Daily,Women,Lehenga,Wool,white,999.0,1
116,Male,XS,Medium,olive,Daily,Newborn,Set,Rayon,burgundy,999.0,1
116,Male,XS,Medium,olive,Daily,Men,Blazer,Georgette,burgundy,1299.0,1
116,Male,XS,Medium,olive,Daily,Women,Top,Rayon,teal,1999.0,1
116,Male,XS,Medium,olive,Daily,Men,T-Shirt,Rayon,coral,999.0,1
116,Male,XS,Medium,olive,Daily,Women,Saree,Denim,burgundy,499.0,0
116,Male,XS,Medium,olive,Daily,Kids,T-Shirt,Denim,burgundy,1299.0,0
116,Male,XS,Medium,olive,Daily,Newborn,Onesie,Silk,blue,299.0,0
116,Male,XS,Medium,olive,Daily,Newborn,Set,Rayon,white,2999.0,0
116,Male,XS,Medium,olive,Daily,Men,Blazer,Georgette,black,2999.0,0
116,Male,XS,Medium,olive,Daily,Kids,Frock,Cotton,lavender,499.0,0
116,Male,XS,Medium,olive,Daily,Men,T-Shirt,Rayon,peach,1999.0,1
116,Male,XS,Medium,olive,Daily,Women,Saree,Cotton,cream,999.0,0
116,Male,XS,Medium,olive,Daily,Newborn,Onesie,Linen,pink,1299.0,0
116,Male,XS,Medium,olive,Daily,Men,Blazer,Rayon,red,1299.0,1
116,Male,XS,Medium,olive,Daily,Women,Top,Georgette,peach,999.0,0
116,Male,XS,Medium,olive,Daily,Women,Saree,Denim,peach,1999.0,0
116,Male,XS,Medium,olive,Daily,Women,Salwar,Cotton,cream,999.0,0
116,Male,XS,Medium,olive,Daily,Newborn,Onesie,Denim,royal blue,699.0,0
116,Male,XS,Medium,olive,Daily,Women,Lehenga,Denim,pink,299.0,0
116,Male,XS,Medium,olive,Daily,Newborn,Romper,Wool,burgundy,299.0,0
116,Male,XS,Medium,olive,Daily,Women,Dress,Linen,yellow,1999.0,0
116,Male,XS,Medium,olive,Daily,Women,Kurti,Cotton,cream,999.0,0
116,Male,XS,Medium,olive,Daily,Men,Shirt,Rayon,gold,999.0,0
116,Male,XS,Medium,olive,Daily,Women,Salwar,Cotton,magenta,299.0,0
116,Male,XS,Medium,olive,Daily,Kids,Frock,Rayon,lavender,499.0,0
117,Female,S,Light,blue,Office,Newborn,Romper,Rayon,gold,699.0,1
117,Female,S,Light,blue,Office,Men,Shirt,Linen,green,1299.0,1
117,Female,S,Light,blue,Office,Women,Salwar,Cotton,magenta,299.0,0
117,Female,S,Light,blue,Office,Women,Kurti,Cotton,cream,999.0,1
117,Female,S,Light,blue,Office,Men,Blazer,Linen,teal,999.0,0
117,Female,S,Light,blue,Office,Women,Dress,Linen,olive,499.0,0
117,Female,S,Light,blue,Office,Kids,Ethnic,Wool,teal,499.0,0
117,Female,S,Light,blue,Office,Men,Blazer,Linen,cream,299.0,0
117,Female,S,Light,blue,Office,Newborn,Set,Georgette,teal,2999.0,0
117,Female,S,Light,blue,Office,Kids,Shorts,Silk,gold,499.0,0
117,Female,S,Light,blue,Office,Newborn,Romper,Wool,burgundy,299.0,0
117,Female,S,Light,blue,Office,Women,Dress,Linen,yellow,1999.0,0
117,Female,S,Light,blue,Office,Women,Kurti,Silk,magenta,699.0,1
117,Female,S,Light,blue,Office,Newborn,Romper,Wool,burgundy,999.0,0
117,Female,S,Light,blue,Office,Kids,Ethnic,Wool,white,1299.0,1
117,Female,S,Light,blue,Office,Newborn,Set,Rayon,burgundy,999.0,0
117,Female,S,Light,blue,Office,Newborn,Set,Georgette,teal,699.0,0
117,Female,S,Light,blue,Office,Kids,T-Shirt,Silk,white,999.0,1
117,Female,S,Light,blue,Office,Newborn,Romper,Wool,coral,1999.0,0
117,Female,S,Light,blue,Office,Kids,T-Shirt,Denim,navy,1999.0,0
117,Female,S,Light,blue,Office,Newborn,Onesie,Cotton,yellow,2999.0,1
117,Female,S,Light,blue,Office,Women,Dress,Silk,black,1299.0,1
117,Female,S,Light,blue,Office,Women,Lehenga,Wool,white,999.0,1
117,Female,S,Light,blue,Office,Men,Kurta,Silk,navy,299.0,0
117,Female,S,Light,blue,Office,Men,Blazer,Linen,teal,1299.0,0
118,Female,XL,Dark,gold,Wedding,Men,Shirt,Rayon,peach,1999.0,0
118,Female,XL,Dark,gold,Wedding,Newborn,Romper,Denim,navy,1299.0,0
118,Female,XL,Dark,gold,Wedding,Kids,Frock,Georgette,black,499.0,0
118,Female,XL,Dark,gold,Wedding,Newborn,Romper,Wool,coral,1999.0,1
118,Female,XL,Dark,gold,Wedding,Kids,T-Shirt,Silk,olive,499.0,0
118,Female,XL,Dark,gold,Wedding,Men,T-Shirt,Rayon,green,2999.0,0
118,Female,XL,Dark,gold,Wedding,Newborn,Set,Wool,yellow,2999.0,0
118,Female,XL,Dark,gold,Wedding,Women,Salwar,Denim,burgundy,699.0,1
118,Female,XL,Dark,gold,Wedding,Men,Shirt,Linen,blue,1299.0,0
118,Female,XL,Dark,gold,Wedding,Newborn,Set,Rayon,burgundy,999.0,0
118,Female,XL,Dark,gold,Wedding,Men,Shirt,Cotton,blue,299.0,0
118,Female,XL,Dark,gold,Wedding,Women,Top,Rayon,teal,1999.0,1
118,Female,XL,Dark,gold,Wedding,Kids,Ethnic,Cotton,red,1999.0,1
118,Female,XL,Dark,gold,Wedding,Kids,Ethnic,Silk,burgundy,999.0,0
118,Female,XL,Dark,gold,Wedding,Newborn,Set,Rayon,burgundy,4999.0,0
118,Female,XL,Dark,gold,Wedding,Women,Kurti,Denim,mustard,4999.0,0
118,Female,XL,Dark,gold,Wedding,Men,Blazer,Georgette,black,2999.0,0
118,Female,XL,Dark,gold,Wedding,Women,Salwar,Cotton,magenta,299.0,1
118,Female,XL,Dark,gold,Wedding,Men,Trousers,Linen,lavender,1299.0,0
118,Female,XL,Dark,gold,Wedding,Newborn,Set,Georgette,teal,699.0,0
118,Female,XL,Dark,gold,Wedding,Women,Salwar,Wool,navy,4999.0,0
118,Female,XL,Dark,gold,Wedding,Newborn,Romper,Cotton,pink,999.0,0
118,Female,XL,Dark,gold,Wedding,Men,Kurta,Silk,red,4999.0,1
118,Female,XL,Dark,gold,Wedding,Men,Shirt,Wool,peach,1999.0,0
118,Female,XL,Dark,gold,Wedding,Newborn,Onesie,Linen,burgundy,999.0,0
119,Female,Free Size,Warm,coral,Daily,Women,Dress,Linen,yellow,1999.0,1
119,Female,Free Size,Warm,coral,Daily,Men,Shirt,Rayon,gold,999.0,0
119,Female,Free Size,Warm,coral,Daily,Kids,T-Shirt,Silk,white,999.0,0
119,Female,Free Size,Warm,coral,Daily,Newborn,Onesie,Denim,coral,699.0,1
119,Female,Free Size,Warm,coral,Daily,Kids,Ethnic,Georgette,black,1299.0,0
119,Female,Free Size,Warm,coral,Daily,Kids,Frock,Rayon,lavender,499.0,0
119,Female,Free Size,Warm,coral,Daily,Newborn,Onesie,Denim,yellow,4999.0,0
119,Female,Free Size,Warm,coral,Daily,Kids,T-Shirt,Denim,navy,1999.0,0
119,Female,Free Size,Warm,coral,Daily,Kids,T-Shirt,Denim,blue,299.0,0
119,Female,Free Size,Warm,coral,Daily,Men,T-Shirt,Rayon,peach,1999.0,0
119,Female,Free Size,Warm,coral,Daily,Newborn,Romper,Wool,burgundy,999.0,1
119,Female,Free Size,Warm,coral,Daily,Kids,T-Shirt,Georgette,gold,4999.0,0
119,Female,Free Size,Warm,coral,Daily,Newborn,Romper,Wool,coral,1999.0,1
119,Female,Free Size,Warm,coral,Daily,Women,Kurti,Silk,burgundy,4999.0,1
119,Female,Free Size,Warm,coral,Daily,Women,Dress,Cotton,black,1999.0,1
119,Female,Free Size,Warm,coral,Daily,Kids,Shorts,Silk,gold,499.0,0
119,Female,Free Size,Warm,coral,Daily,Women,Saree,Cotton,cream,999.0,0
119,Female,Free Size,Warm,coral,Daily,Newborn,Set,Georgette,pink,4999.0,0
119,Female,Free Size,Warm,coral,Daily,Kids,Ethnic,Wool,teal,499.0,0
119,Female,Free Size,Warm,coral,Daily,Men,Shirt,Georgette,olive,499.0,0
119,Female,Free Size,Warm,coral,Daily,Newborn,Set,Rayon,blue,999.0,0
119,Female,Free Size,Warm,coral,Daily,Kids,Frock,Georgette,black,499.0,0
119,Female,Free Size,Warm,coral,Daily,Kids,Frock,Wool,burgundy,999.0,1
119,Female,Free Size,Warm,coral,Daily,Men,Kurta,Cotton,green,499.0,0
119,Female,Free Size,Warm,coral,Daily,Men,Blazer,Wool,white,499.0,0
120,Female,Free Size,Fair,lavender,Casual,Women,Top,Cotton,green,2999.0,0
120,Female,Free Size,Fair,lavender,Casual,Women,Top,Rayon,teal,1999.0,0
120,Female,Free Size,Fair,lavender,Casual,Kids,Ethnic,Rayon,burgundy,1999.0,0
120,Female,Free Size,Fair,lavender,Casual,Women,Lehenga,Wool,white,999.0,0
120,Female,Free Size,Fair,lavender,Casual,Kids,T-Shirt,Rayon,olive,999.0,0
120,Female,Free Size,Fair,lavender,Casual,Newborn,Set,Denim,royal blue,999.0,0
120,Female,Free Size,Fair,lavender,Casual,Women,Dress,Linen,yellow,1999.0,0
120,Female,Free Size,Fair,lavender,Casual,Women,Dress,Georgette,green,299.0,0
120,Female,Free Size,Fair,lavender,Casual,Newborn,Onesie,Cotton,yellow,1999.0,0
120,Female,Free Size,Fair,lavender,Casual,Kids,T-Shirt,Denim,navy,1999.0,0
120,Female,Free Size,Fair,lavender,Casual,Newborn,Romper,Wool,burgundy,299.0,0
120,Female,Free Size,Fair,lavender,Casual,Newborn,Set,Wool,yellow,2999.0,0
120,Female,Free Size,Fair,lavender,Casual,Newborn,Onesie,Silk,blue,299.0,0
120,Female,Free Size,Fair,lavender,Casual,Women,Salwar,Rayon,gold,4999.0,0
120,Female,Free Size,Fair,lavender,Casual,Women,Saree,Cotton,cream,999.0,1
120,Female,Free Size,Fair,lavender,Casual,Newborn,Romper,Silk,lavender,1999.0,1
120,Female,Free Size,Fair,lavender,Casual,Women,Salwar,Denim,magenta,4999.0,0
120,Female,Free Size,Fair,lavender,Casual,Men,Shirt,Georgette,olive,499.0,0
120,Female,Free Size,Fair,lavender,Casual,Men,Shirt,Wool,peach,1999.0,0
120,Female,Free Size,Fair,lavender,Casual,Women,Top,Rayon,magenta,699.0,1
120,Female,Free Size,Fair,lavender,Casual,Kids,T-Shirt,Silk,white,999.0,0
120,Female,Free Size,Fair,lavender,Casual,Women,Saree,Denim,burgundy,499.0,0
120,Female,Free Size,Fair,lavender,Casual,Women,Kurti,Rayon,red,499.0,1
120,Female,Free Size,Fair,lavender,Casual,Kids,Frock,Cotton,peach,1299.0,1
120,Female,Free Size,Fair,lavender,Casual,Men,Shirt,Linen,blue,1299.0,0
121,Male,Free Size,Light,magenta,Office,Women,Salwar,Denim,magenta,4999.0,1
121,Male,Free Size,Light,magenta,Office,Newborn,Onesie,Linen,burgundy,999.0,0
121,Male,Free Size,Light,magenta,Office,Men,T-Shirt,Rayon,peach,1999.0,1
121,Male,Free Size,Light,magenta,Office,Men,Shirt,Rayon,gold,999.0,1
121,Male,Free Size,Light,magenta,Office,Men,Shirt,Cotton,blue,299.0,1
121,Male,Free Size,Light,magenta,Office,Women,Salwar,Silk,red,1999.0,0
121,Male,Free Size,Light,magenta,Office,Women,Top,Cotton,green,2999.0,0
121,Male,Free Size,Light,magenta,Office,Women,Dress,Linen,yellow,1999.0,0
121,Male,Free Size,Light,magenta,Office,Kids,Frock,Cotton,peach,1299.0,1
121,Male,Free Size,Light,magenta,Office,Women,Salwar,Cotton,cream,999.0,0
121,Male,Free Size,Light,magenta,Office,Women,Dress,Rayon,mustard,999.0,0
121,Male,Free Size,Light,magenta,Office,Newborn,Romper,Rayon,gold,699.0,0
121,Male,Free Size,Light,magenta,Office,Kids,T-Shirt,Denim,navy,1999.0,0
121,Male,Free Size,Light,magenta,Office,Kids,Ethnic,Wool,white,1299.0,1
121,Male,Free Size,Light,magenta,Office,Newborn,Onesie,Denim,coral,699.0,0
121,Male,Free Size,Light,magenta,Office,Men,Trousers,Rayon,olive,499.0,0
121,Male,Free Size,Light,magenta,Office,Men,Blazer,Linen,teal,999.0,1
121,Male,Free Size,Light,magenta,Office,Newborn,Set,Rayon,burgundy,4999.0,0
121,Male,Free Size,Light,magenta,Office,Kids,T-Shirt,Silk,white,999.0,1
121,Male,Free Size,Light,magenta,Office,Kids,T-Shirt,Denim,burgundy,1299.0,0
121,Male,Free Size,Light,magenta,Office,Newborn,Romper,Wool,burgundy,299.0,0
121,Male,Free Size,Light,magenta,Office,Newborn,Set,Denim,royal blue,999.0,0
121,Male,Free Size,Light,magenta,Office,Men,Trousers,Denim,lavender,1299.0,0
121,Male,Free Size,Light,magenta,Office,Women,Dress,Georgette,green,299.0,1
121,Male,Free Size,Light,magenta,Office,Women,Kurti,Denim,white,699.0,1
122,Female,XS,Warm,white,Party,Newborn,Set,Georgette,teal,2999.0,0
122,Female,XS,Warm,white,Party,Women,Salwar,Denim,burgundy,699.0,1
122,Female,XS,Warm,white,Party,Men,Blazer,Rayon,red,1299.0,1
122,Female,XS,Warm,white,Party,Women,Lehenga,Rayon,black,699.0,1
122,Female,XS,Warm,white,Party,Men,Trousers,Denim,lavender,1299.0,0
122,Female,XS,Warm,white,Party,Men,Shirt,Linen,green,1299.0,0
122,Female,XS,Warm,white,Party,Newborn,Onesie,Silk,blue,299.0,0
122,Female,XS,Warm,white,Party,Women,Salwar,Denim,burgundy,2999.0,1
122,Female,XS,Warm,white,Party,Women,Dress,Denim,pink,1299.0,0
122,Female,XS,Warm,white,Party,Kids,T-Shirt,Silk,olive,499.0,0
122,Female,XS,Warm,white,Party,Kids,T-Shirt,Georgette,gold,4999.0,0
122,Female,XS,Warm,white,Party,Newborn,Onesie,Denim,yellow,4999.0,0
122,Female,XS,Warm,white,Party,Kids,Frock,Cotton,peach,1299.0,0
122,Female,XS,Warm,white,Party,Men,Trousers,Rayon,navy,1999.0,0
122,Female,XS,Warm,white,Party,Kids,T-Shirt,Silk,white,999.0,1
122,Female,XS,Warm,white,Party,Newborn,Romper,Rayon,mustard,4999.0,0
122,Female,XS,Warm,white,Party,Newborn,Romper,Wool,coral,1999.0,1
122,Female,XS,Warm,white,Party,Women,Saree,Cotton,cream,999.0,0
122,Female,XS,Warm,white,Party,Newborn,Set,Rayon,white,2999.0,0
122,Female,XS,Warm,white,Party,Kids,Frock,Rayon,lavender,499.0,0
122,Female,XS,Warm,white,Party,Men,Trousers,Linen,magenta,699.0,0
122,Female,XS,Warm,white,Party,Newborn,Onesie,Denim,royal blue,699.0,0
122,Female,XS,Warm,white,Party,Kids,Frock,Linen,peach,699.0,0
122,Female,XS,Warm,white,Party,Newborn,Onesie,Denim,coral,699.0,0
122,Female,XS,Warm,white,Party,Kids,T-Shirt,Denim,blue,299.0,0
123,Male,L,Medium,gold,Office,Kids,Frock,Cotton,lavender,499.0,0
123,Male,L,Medium,gold,Office,Men,Shirt,Rayon,peach,1999.0,0
123,Male,L,Medium,gold,Office,Women,Kurti,Silk,burgundy,4999.0,0
123,Male,L,Medium,gold,Office,Kids,Frock,Silk,cream,1999.0,0
123,Male,L,Medium,gold,Office,Men,Shirt,Linen,green,1299.0,0
123,Male,L,Medium,gold,Office,Newborn,Onesie,Linen,pink,1299.0,0
123,Male,L,Medium,gold,Office,Kids,T-Shirt,Cotton,black,499.0,1
123,Male,L,Medium,gold,Office,Newborn,Onesie,Denim,royal blue,699.0,0
123,Male,L,Medium,gold,Office,Kids,Frock,Wool,burgundy,999.0,0
123,Male,L,Medium,gold,Office,Kids,Ethnic,Georgette,black,1299.0,0
123,Male,L,Medium,gold,Office,Kids,Frock,Rayon,lavender,499.0,0
123,Male,L,Medium,gold,Office,Men,Blazer,Rayon,red,1299.0,1
123,Male,L,Medium,gold,Office,Women,Salwar,Wool,navy,4999.0,0
123,Male,L,Medium,gold,Office,Newborn,Romper,Wool,burgundy,299.0,0
123,Male,L,Medium,gold,Office,Men,Blazer,Georgette,black,2999.0,0
123,Male,L,Medium,gold,Office,Men,Trousers,Linen,magenta,699.0,0
123,Male,L,Medium,gold,Office,Women,Kurti,Denim,white,699.0,0
123,Male,L,Medium,gold,Office,Kids,Ethnic,Rayon,burgundy,1999.0,0
